size,seed,model,accuracy,precision,recall,f1,runtime,total_budget,avg_budget_per_node,scheduler_efficiency,med_mean,med_skew
medium,30,baseline,0.9933333333333333,0.9933650227767875,0.9932996632996632,0.9933159186321551,0.9819576740264893,225000.0,150.0,4.414814814814815e-06,,
medium,30,scheduled,0.8466666666666667,0.8503905446724448,0.8467246724672467,0.8468276234473907,0.5214231014251709,152450.0,101.63333129882812,5.5537334645238875e-06,0.5279126763343811,-1.4476635456085205
medium,31,baseline,0.9633333333333334,0.9654088050314465,0.9631853122419161,0.962447601995401,0.8615388870239258,225000.0,150.0,4.281481481481482e-06,,
medium,31,scheduled,0.8233333333333334,0.821772474266929,0.8218681351749871,0.8206295740596795,0.5018656253814697,152450.0,101.63333129882812,5.400677817863781e-06,0.5402745604515076,-1.6765865087509155
medium,32,baseline,0.9166666666666666,0.9211347298110368,0.923647691871991,0.9190959719798438,0.7677345275878906,225000.0,150.0,4.074074074074074e-06,,
medium,32,scheduled,0.6833333333333333,0.6854690218118561,0.6873758415138891,0.6830065359477123,0.4883582592010498,152450.0,101.63333129882812,4.482343937903138e-06,0.5626630187034607,-1.703613519668579
medium,33,baseline,0.99,0.9901637222545784,0.9899999999999999,0.9899651530423138,0.9942843914031982,225000.0,150.0,4.4e-06,,
medium,33,scheduled,0.8,0.8009582744159501,0.7999999999999999,0.7959141047872377,0.6511216163635254,152450.0,101.63333129882812,5.247622171203674e-06,0.5448300242424011,-1.6371431350708008
medium,34,baseline,0.9766666666666667,0.9765151515151516,0.9747308283893649,0.9755045479270653,0.7735595703125,225000.0,150.0,4.340740740740741e-06,,
medium,34,scheduled,0.8233333333333334,0.8186411563693511,0.821439059300924,0.8192306035696655,0.48923659324645996,152450.0,101.63333129882812,5.400677817863781e-06,0.5453217029571533,-1.6331794261932373
medium,35,baseline,0.9633333333333334,0.963934321599769,0.9646464646464646,0.9642184937215994,0.8120758533477783,225000.0,150.0,4.281481481481482e-06,,
medium,35,scheduled,0.8,0.7996620031660463,0.8068968068968069,0.8003548371199054,0.5306799411773682,152450.0,101.63333129882812,5.247622171203674e-06,0.5442848801612854,-1.7900046110153198
medium,36,baseline,0.9833333333333333,0.9844236760124611,0.9833281982814693,0.983582478144713,0.8655133247375488,225000.0,150.0,4.37037037037037e-06,,
medium,36,scheduled,0.88,0.8798308477629867,0.882273398216224,0.8806106446510912,0.4684443473815918,152450.0,101.63333129882812,5.772384388324041e-06,0.5192608833312988,-1.4481076002120972
medium,37,baseline,0.9766666666666667,0.975762092338266,0.9776589776589777,0.9764248176030087,0.8163011074066162,225000.0,150.0,4.340740740740741e-06,,
medium,37,scheduled,0.83,0.8277308351084057,0.8294016151159008,0.8280393853252584,0.507725715637207,152450.0,101.63333129882812,5.444408002623811e-06,0.5256406664848328,-1.4895774126052856
medium,38,baseline,0.9466666666666667,0.9492688481361621,0.946161014911015,0.9470706796602767,0.7805941104888916,225000.0,150.0,4.207407407407408e-06,,
medium,38,scheduled,0.7166666666666667,0.7169759689703846,0.7186447811447811,0.7162736000627637,0.4747753143310547,152450.0,101.63333129882812,4.700994861703291e-06,0.5608536005020142,-1.752542495727539
medium,39,baseline,0.9333333333333333,0.9358913237930864,0.9347222222222222,0.9335868485062923,0.7874953746795654,225000.0,150.0,4.1481481481481485e-06,,
medium,39,scheduled,0.7266666666666667,0.7269093204292026,0.7266346153846154,0.7267346678309318,0.5870635509490967,152450.0,101.63333129882812,4.766590138843336e-06,0.5670053362846375,-1.785035252571106
