group,seed,model,accuracy,precision,recall,f1,runtime,total_budget,avg_budget_per_node,scheduler_efficiency,med_mean,med_skew
citeseer,40,baseline,0.770739064856712,0.6476582140591821,0.6851451174542006,0.6649754872423127,4.393117904663086,417312.0,126.0,1.8469132564045892e-06,,
citeseer,40,scheduled,0.7858220211161387,0.7908696506706554,0.7294667213055384,0.73761886802515,3.6398704051971436,292746.0,88.38949584960938,2.6843134359346966e-06,0.838458776473999,-0.47522783279418945
citeseer,41,baseline,0.7450980392156863,0.7249209879621,0.688953568285721,0.6701184560593875,3.884058713912964,447120.0,135.0,1.6664386276965608e-06,,
citeseer,41,scheduled,0.7405731523378583,0.6246209722273309,0.6785340438388756,0.6482322892644283,4.359464168548584,286092.0,86.38043212890625,2.5885839252333454e-06,0.8260199427604675,-0.4467986226081848
citeseer,42,baseline,0.7767722473604827,0.7911040305331257,0.7060090035578216,0.6989616689344338,4.049525260925293,457056.0,138.0,1.6995121984187555e-06,,
citeseer,42,scheduled,0.7722473604826546,0.6436086852712667,0.6881377880997613,0.6635669608087092,4.269696235656738,299400.0,90.39855194091797,2.5793165012780717e-06,0.8555790781974792,-0.5712611675262451
citeseer,43,baseline,0.7631975867269984,0.7742768341598195,0.6980952643266076,0.6820585101443618,3.7006170749664307,417312.0,126.0,1.8288416981227438e-06,,
citeseer,43,scheduled,0.7450980392156863,0.7926202880041308,0.6772715980582896,0.6563335918084627,3.693509578704834,319362.0,96.42572784423828,2.333082956693928e-06,0.8295733332633972,-0.47273173928260803
citeseer,44,baseline,0.7828054298642534,0.7797201725967606,0.7355032698895011,0.7414054054911712,3.8270444869995117,437184.0,132.0,1.7905628519439262e-06,,
citeseer,44,scheduled,0.7737556561085973,0.7964564962993372,0.7152624905538941,0.7161864718727075,3.3588805198669434,292746.0,88.38949584960938,2.643095571275431e-06,0.8402715921401978,-0.48818454146385193
citeseer,45,baseline,0.7601809954751131,0.673463613394531,0.691351255770596,0.6701269567304355,3.8457322120666504,437184.0,132.0,1.73881248050046e-06,,
citeseer,45,scheduled,0.7526395173453997,0.6372669051062559,0.6822775638557649,0.6567377047442605,3.3465731143951416,286092.0,86.38043212890625,2.63076044540008e-06,0.8354392051696777,-0.48653900623321533
citeseer,46,baseline,0.7541478129713424,0.7982211867391417,0.6802412738927601,0.6654114055416228,4.621778726577759,447120.0,135.0,1.6866787729722275e-06,,
citeseer,46,scheduled,0.77526395173454,0.7984017428229949,0.708631939151351,0.7100511407854894,3.458268642425537,299400.0,90.39855194091797,2.589391956361189e-06,0.8436532020568848,-0.5403165817260742
citeseer,47,baseline,0.7662141779788839,0.8047874562895204,0.6979748971345611,0.6846428768840783,4.959906816482544,437184.0,132.0,1.7526125795520511e-06,,
citeseer,47,scheduled,0.779788838612368,0.650494404318926,0.7010059340941694,0.6739638762685408,3.2314116954803467,279438.0,84.37137603759766,2.7905611928669974e-06,0.8397599458694458,-0.4951345920562744
citeseer,48,baseline,0.7496229260935143,0.6270764318858534,0.6799660548785263,0.6515576916368805,3.5912978649139404,387504.0,117.0,1.9344908080781472e-06,,
citeseer,48,scheduled,0.7481146304675717,0.7576728832708169,0.6872480075826978,0.6697748492549378,4.59356164932251,312708.0,94.41666412353516,2.3923744530602725e-06,0.8213991522789001,-0.43742841482162476
citeseer,49,baseline,0.755656108597285,0.7971447228124099,0.6925834532688359,0.6729106694441924,3.693680763244629,427248.0,129.0,1.7686592063562264e-06,,
citeseer,49,scheduled,0.7450980392156863,0.7887011739812104,0.6817548699643239,0.6546131168411912,4.533200740814209,312708.0,94.41666412353516,2.3827277818785777e-06,0.8185498714447021,-0.41867417097091675
