group,seed,model,accuracy,precision,recall,f1,runtime,total_budget,avg_budget_per_node,scheduler_efficiency,med_mean,med_skew
citeseer,10,baseline,0.751131221719457,0.7969232409881517,0.6921042949887936,0.6794880724768831,5.109286308288574,466992.0,141.0,1.6084455873322392e-06,,
citeseer,10,scheduled,0.7616892911010558,0.8073356797825751,0.6991711244338483,0.6804178859902258,3.4550387859344482,312708.0,94.41666412353516,2.435784473377898e-06,0.8276264071464539,-0.4354782998561859
citeseer,11,baseline,0.7933634992458521,0.7540718737313165,0.7279330862122039,0.7242652533848098,4.182923316955566,447120.0,135.0,1.7743860691667832e-06,,
citeseer,11,scheduled,0.7812971342383107,0.7122256523838555,0.7026811334179296,0.681293694989761,4.1437084674835205,312708.0,94.41666412353516,2.4984878360589135e-06,0.8281488418579102,-0.4597591459751129
citeseer,12,baseline,0.7722473604826546,0.8147775203527824,0.6954142687193534,0.6747555699770853,3.3249564170837402,387504.0,117.0,1.992875842527186e-06,,
citeseer,12,scheduled,0.7692307692307693,0.7776342962788818,0.6976796032556288,0.6893087005695885,4.131886959075928,292746.0,88.38949584960938,2.6276388720282062e-06,0.841509222984314,-0.4790441691875458
citeseer,13,baseline,0.755656108597285,0.7314497177702709,0.697685961622552,0.6857925578570873,3.8092801570892334,447120.0,135.0,1.690052130518172e-06,,
citeseer,13,scheduled,0.7496229260935143,0.7229057933961226,0.695866021715594,0.685712568611269,3.563535213470459,312708.0,94.41666412353516,2.39719778865112e-06,0.8129003047943115,-0.3884870707988739
citeseer,14,baseline,0.7571644042232277,0.6338362195896442,0.6863985037470125,0.6578522104651859,3.281493902206421,387504.0,117.0,1.9539524862278265e-06,,
citeseer,14,scheduled,0.7345399698340875,0.6134808690763451,0.6670069824924058,0.6383058912679688,3.147458553314209,279438.0,84.37137603759766,2.6286330772267462e-06,0.8347450494766235,-0.49359723925590515
citeseer,15,baseline,0.7812971342383107,0.8180388854301898,0.7090420538648831,0.7022439853417866,3.911818742752075,427248.0,129.0,1.828673590603843e-06,,
citeseer,15,scheduled,0.7782805429864253,0.7892912487611964,0.7066143625210385,0.7003735167947079,3.1868581771850586,286092.0,86.38043212890625,2.7203855507543914e-06,0.8432824015617371,-0.5158460140228271
citeseer,16,baseline,0.77526395173454,0.7903692713552987,0.7059246527893787,0.7037228994914676,4.982534885406494,457056.0,138.0,1.6962121747325055e-06,,
citeseer,16,scheduled,0.751131221719457,0.7544702274558164,0.6759371917483105,0.6665909884186517,3.4236321449279785,306054.0,92.40760803222656,2.454244093262813e-06,0.8181048035621643,-0.39046502113342285
citeseer,17,baseline,0.7390648567119156,0.7297554172439331,0.6845309501035416,0.6557882268065487,4.436558485031128,437184.0,132.0,1.6905121338198917e-06,,
citeseer,17,scheduled,0.7481146304675717,0.6254250551221231,0.6922451847940289,0.6554918541409939,3.484748363494873,272784.0,82.36231994628906,2.7425165349418283e-06,0.8249599933624268,-0.4428577125072479
citeseer,18,baseline,0.746606334841629,0.7035158127070886,0.6856939330458247,0.6748540761423758,3.7189595699310303,437184.0,132.0,1.7077622576343804e-06,,
citeseer,18,scheduled,0.7601809954751131,0.7402992722015491,0.7065517084219293,0.7032914598449028,4.783105134963989,319362.0,96.42572784423828,2.3803113566270034e-06,0.8200815916061401,-0.43168213963508606
citeseer,19,baseline,0.7496229260935143,0.7264468425557887,0.6865766769050082,0.6674018027584986,3.6489369869232178,427248.0,129.0,1.754538174768552e-06,,
citeseer,19,scheduled,0.7526395173453997,0.7389444465560477,0.6880025124698704,0.6645749911169817,3.466906785964966,286092.0,86.38043212890625,2.63076044540008e-06,0.8357536196708679,-0.4861464202404022
