group,seed,model,accuracy,precision,recall,f1,runtime,total_budget,avg_budget_per_node,scheduler_efficiency,med_mean,med_skew
cora,30,baseline,0.8839779005524862,0.8627506560467039,0.8846253611439913,0.8723853386406638,2.7856197357177734,487440.0,180.0,1.8135112025120757e-06,,
cora,30,scheduled,0.8416206261510129,0.8288488692886873,0.808830463267706,0.817095945991401,2.1858015060424805,326730.0,120.65361785888672,2.5758902645946587e-06,0.7769017219543457,-0.31376954913139343
cora,31,baseline,0.8968692449355433,0.8851571436570606,0.8943175980338036,0.889162995348093,2.7783942222595215,487440.0,180.0,1.8399582408820437e-06,,
cora,31,scheduled,0.8950276243093923,0.89370298985123,0.8848398181578083,0.8878548430374111,2.754814863204956,326730.0,120.65361785888672,2.7393493842297685e-06,0.7772769331932068,-0.332890123128891
cora,32,baseline,0.8987108655616943,0.8913012522917031,0.8931919724276315,0.8912632506472457,2.8023877143859863,487440.0,180.0,1.8437363892206104e-06,,
cora,32,scheduled,0.8766114180478821,0.8624126238020082,0.8563433369426495,0.858657304324736,2.197234630584717,326730.0,120.65361785888672,2.682984170562489e-06,0.7844746708869934,-0.3541643023490906
cora,33,baseline,0.8710865561694291,0.8673217579207575,0.8689467540408318,0.8676858964578985,2.7923784255981445,487440.0,180.0,1.787064164142108e-06,,
cora,33,scheduled,0.860036832412523,0.8584371943967092,0.8622638285754876,0.8600378963327009,2.9062938690185547,326730.0,120.65361785888672,2.632255478261938e-06,0.7726466655731201,-0.3009397089481354
cora,34,baseline,0.8931860036832413,0.8805126083662351,0.8790650283509777,0.8785328270542662,2.749783754348755,487440.0,180.0,1.8324019442049099e-06,,
cora,34,scheduled,0.85451197053407,0.8600591008397259,0.819115917629188,0.8347833997511074,2.184344530105591,326730.0,120.65361785888672,2.6153459141617546e-06,0.7793649435043335,-0.33975327014923096
cora,35,baseline,0.8802946593001841,0.8754145298083728,0.8762272928802491,0.8736903495055668,2.7673470973968506,487440.0,180.0,1.805954905834942e-06,,
cora,35,scheduled,0.8821362799263351,0.8750986427164824,0.8751634057869503,0.874550181779748,2.7836482524871826,326730.0,120.65361785888672,2.699893734662673e-06,0.7789901494979858,-0.2944936454296112
cora,36,baseline,0.8637200736648251,0.8627660127752776,0.8336814816725603,0.8461575179808142,2.7679660320281982,487440.0,180.0,1.7719515707878406e-06,,
cora,36,scheduled,0.858195211786372,0.8645312988314698,0.8191757675750162,0.838248529519075,2.188481330871582,326730.0,120.65361785888672,2.62661895689521e-06,0.782934844493866,-0.3324589133262634
cora,37,baseline,0.8839779005524862,0.8793164038622324,0.8746585966899748,0.876421124281252,2.8378446102142334,487440.0,180.0,1.8135112025120757e-06,,
cora,37,scheduled,0.860036832412523,0.8644498889145782,0.8448411685641656,0.8533522527310408,2.7912371158599854,326730.0,120.65361785888672,2.632255478261938e-06,0.7887003421783447,-0.37709909677505493
cora,38,baseline,0.8710865561694291,0.8704527633404177,0.8716233987500327,0.8694196855034716,2.8354332447052,487440.0,180.0,1.787064164142108e-06,,
cora,38,scheduled,0.861878453038674,0.8667805436179824,0.8572552151271905,0.8601600010999261,2.251201868057251,326730.0,120.65361785888672,2.6378919996286662e-06,0.7665112614631653,-0.28911909461021423
cora,39,baseline,0.8692449355432781,0.8766879653289389,0.8626593825221166,0.8675735539042061,2.84814453125,487440.0,180.0,1.7832860158035411e-06,,
cora,39,scheduled,0.848987108655617,0.8580266024538469,0.8250416126347521,0.8380797414551908,2.8608734607696533,326730.0,120.65361785888672,2.5984363500615707e-06,0.7722234725952148,-0.3146790564060211
