group,seed,model,accuracy,precision,recall,f1,runtime,total_budget,avg_budget_per_node,scheduler_efficiency,med_mean,med_skew
citeseer,30,baseline,0.7647058823529411,0.7739645073799154,0.7059719360011116,0.7030833913304013,3.4899089336395264,407376.0,123.0,1.8771500587981156e-06,,
citeseer,30,scheduled,0.7631975867269984,0.6435779080024316,0.6909376019229727,0.6638786770594646,3.432180643081665,306054.0,92.40760803222656,2.4936697011867136e-06,0.8285385966300964,-0.4651583731174469
citeseer,31,baseline,0.7541478129713424,0.7943184688110407,0.6918648709763017,0.6939652751874344,4.602921485900879,427248.0,129.0,1.7651289484593079e-06,,
citeseer,31,scheduled,0.7526395173453997,0.7141033722235273,0.6740477419092047,0.6557431225165753,3.4720866680145264,299400.0,90.39855194091797,2.513826043237808e-06,0.8384995460510254,-0.4732688367366791
citeseer,32,baseline,0.7330316742081447,0.6155211630714078,0.6760833814107955,0.642424721130458,5.0972185134887695,457056.0,138.0,1.6038115115175049e-06,,
citeseer,32,scheduled,0.7375565610859729,0.6206562843736105,0.6808087448376017,0.6459920179470346,3.4991977214813232,306054.0,92.40760803222656,2.4098902843484252e-06,0.8128079771995544,-0.3965547978878021
citeseer,33,baseline,0.7450980392156863,0.7885691666772582,0.692403763621436,0.669570659672902,4.071731090545654,427248.0,129.0,1.7439474010777962e-06,,
citeseer,33,scheduled,0.746606334841629,0.6278157116286612,0.6902586045420097,0.6563017110609884,4.03143572807312,286092.0,86.38043212890625,2.609672185316713e-06,0.8383113145828247,-0.4951718747615814
citeseer,34,baseline,0.7300150829562594,0.6868063659217207,0.6697199869756667,0.666219430130576,3.7457363605499268,437184.0,132.0,1.6698119852425052e-06,,
citeseer,34,scheduled,0.7254901960784313,0.6649480642079538,0.6549830668790279,0.6395726753412174,4.215415716171265,286092.0,86.38043212890625,2.535863275024927e-06,0.8436112999916077,-0.5056893825531006
citeseer,35,baseline,0.7601809954751131,0.7155240719824932,0.6922656324168361,0.6829126151480677,4.124348163604736,447120.0,135.0,1.7001722031560054e-06,,
citeseer,35,scheduled,0.7450980392156863,0.6260485479241839,0.6704626580875094,0.6472192041826852,4.130259037017822,319362.0,96.42572784423828,2.333082956693928e-06,0.8311504125595093,-0.47419700026512146
citeseer,36,baseline,0.7782805429864253,0.7639094021298378,0.7139062988747394,0.7147565393218955,3.589019536972046,417312.0,126.0,1.8649848146864346e-06,,
citeseer,36,scheduled,0.7647058823529411,0.8122817741195698,0.683502279715911,0.6659127908253748,3.3557591438293457,292746.0,88.38949584960938,2.612182172780981e-06,0.8446109294891357,-0.5187758803367615
citeseer,37,baseline,0.7541478129713424,0.7526877497611847,0.7049192589302513,0.7078083369439206,3.982246160507202,457056.0,138.0,1.6500118431250053e-06,,
citeseer,37,scheduled,0.7194570135746606,0.7171726177498426,0.6575134921468216,0.6459027047078235,3.6646931171417236,319362.0,96.42572784423828,2.2527946768076997e-06,0.8177476525306702,-0.4238188564777374
citeseer,38,baseline,0.7767722473604827,0.7377077014858702,0.6901738702748418,0.6831048657999409,3.8121209144592285,417312.0,126.0,1.8613705030300654e-06,,
citeseer,38,scheduled,0.7737556561085973,0.7758192620852467,0.6908797483216921,0.6881294573198905,3.4773612022399902,306054.0,92.40760803222656,2.528167108120127e-06,0.8167458772659302,-0.39622950553894043
citeseer,39,baseline,0.7677224736048266,0.7222820413066526,0.7136821809671051,0.7100080779722512,4.828100919723511,437184.0,132.0,1.7560626043149488e-06,,
citeseer,39,scheduled,0.7601809954751131,0.7314305607086432,0.6948943673034048,0.6805656793846436,3.293272018432617,292746.0,88.38949584960938,2.5967254735337566e-06,0.8344968557357788,-0.4764678180217743
