group,seed,model,accuracy,precision,recall,f1,runtime,total_budget,avg_budget_per_node,scheduler_efficiency,med_mean,med_skew
cora,40,baseline,0.8968692449355433,0.9006156584497598,0.8782551259879048,0.8884812527772324,12.318731546401978,389952.0,144.0,2.2999478011025544e-06,,
cora,40,scheduled,0.8950276243093923,0.9007564592200046,0.8754265728080636,0.8870275102902679,10.705848455429077,250486.0,92.49851989746094,3.5731642659046505e-06,0.5145837068557739,0.6810458898544312
cora,41,baseline,0.8692449355432781,0.8385298986150085,0.848614532505154,0.8411152806414208,9.684359073638916,324960.0,120.0,2.6749290237053116e-06,,
cora,41,scheduled,0.8802946593001841,0.863363713527827,0.8510409861276057,0.8561814199894403,9.357889413833618,196026.0,72.38774108886719,4.490703576567313e-06,0.5688726902008057,0.46919071674346924
cora,42,baseline,0.8895027624309392,0.884531725333061,0.8878183301292546,0.8861346768631969,12.249270915985107,381828.0,141.0,2.3295901883333313e-06,,
cora,42,scheduled,0.8950276243093923,0.9050354407497264,0.8853382664254513,0.8939495547728112,10.801321506500244,228702.0,84.45420837402344,3.913510263615501e-06,0.5447791218757629,0.5707191228866577
cora,43,baseline,0.8710865561694291,0.8507837315604715,0.8485040731287177,0.8481566461783293,13.408639669418335,422448.0,156.0,2.061997112471663e-06,,
cora,43,scheduled,0.8876611418047882,0.8691123412098796,0.8700179158225264,0.8688830990603449,9.490844011306763,206918.0,76.40989685058594,4.2899174639460474e-06,0.5619526505470276,0.5027592778205872
cora,44,baseline,0.8692449355432781,0.8513786703195476,0.8676981138368712,0.858469556671331,13.074593544006348,414324.0,153.0,2.097983548004166e-06,,
cora,44,scheduled,0.8931860036832413,0.8750347411306871,0.8837462368956986,0.878579107125606,8.867778778076172,212364.0,78.42097473144531,4.205920041453548e-06,0.5588011741638184,0.5067792534828186
cora,45,baseline,0.8821362799263351,0.8618799549465477,0.8772247780727885,0.8659566493602261,12.021435260772705,381828.0,141.0,2.3102975159661814e-06,,
cora,45,scheduled,0.8876611418047882,0.8690016115001241,0.8762658483793512,0.8713870166050695,9.94863510131836,212364.0,78.42097473144531,4.179904041197134e-06,0.5598281621932983,0.5064651966094971
cora,46,baseline,0.8692449355432781,0.8718829449793342,0.8587137973071519,0.8638214643093696,12.8356032371521,406200.0,150.0,2.1399432189642495e-06,,
cora,46,scheduled,0.8692449355432781,0.8809883367636078,0.8531986670192165,0.8636364672508521,10.157081127166748,217810.0,80.43205261230469,3.99084034499462e-06,0.5598565340042114,0.4991587698459625
cora,47,baseline,0.8674033149171271,0.869149806959543,0.8555355873416163,0.8613222852778477,14.044856548309326,446820.0,165.0,1.94128130996179e-06,,
cora,47,scheduled,0.8747697974217311,0.8771880144097511,0.8626722548014519,0.8689354746640892,13.654757499694824,299500.0,110.59822845458984,2.9207672701894196e-06,0.49998098611831665,0.7425885796546936
cora,48,baseline,0.8747697974217311,0.8517284312072705,0.8539794271535334,0.8524261574054258,13.614600419998169,430572.0,159.0,2.031645804701028e-06,,
cora,48,scheduled,0.8913443830570903,0.8790410384147058,0.8716528320154348,0.8736700168919612,11.387697696685791,245040.0,90.48744201660156,3.6375464538732056e-06,0.5429447293281555,0.5622120499610901
cora,49,baseline,0.9023941068139963,0.8809843250550625,0.8846642018639729,0.8821086790434108,11.7018141746521,365580.0,135.0,2.4683902478636588e-06,,
cora,49,scheduled,0.9023941068139963,0.8844968625146384,0.8870820521995065,0.8846103613078732,10.78345274925232,228702.0,84.45420837402344,3.945720224632912e-06,0.5322958827018738,0.6102398037910461
