group,seed,model,accuracy,precision,recall,f1,runtime,total_budget,avg_budget_per_node,scheduler_efficiency,med_mean,med_skew
cora,0,baseline,0.8710865561694291,0.8774393965484162,0.8609018272669319,0.8673489546096971,10.51504397392273,333084.0,123.0,2.6152158499640605e-06,,
cora,0,scheduled,0.8784530386740331,0.8798029957621918,0.8712878773940106,0.8745530588715187,9.499968767166138,201472.0,74.39881896972656,4.360174310445288e-06,0.5602040886878967,0.49536073207855225
cora,1,baseline,0.8655616942909761,0.8563804883984009,0.8438071123611193,0.8486443194745651,11.724021434783936,349332.0,129.0,2.477762398781034e-06,,
cora,1,scheduled,0.861878453038674,0.8479302927676352,0.8365113182404124,0.8408852562807685,10.226941347122192,217810.0,80.43205261230469,3.9570196641048345e-06,0.5605789422988892,0.5055075883865356
cora,2,baseline,0.8655616942909761,0.8550071088885763,0.8661235935132899,0.8598602575830038,14.512388229370117,438696.0,162.0,1.973033021251564e-06,,
cora,2,scheduled,0.8858195211786372,0.8778755972510582,0.8851938836360466,0.88128131940719,12.857689619064331,266824.0,98.5317611694336,3.3198644843741087e-06,0.5078847408294678,0.7416207194328308
cora,3,baseline,0.8876611418047882,0.8848205196151424,0.8829437340362137,0.8825580676987913,12.26155972480774,365580.0,135.0,2.4280899989189456e-06,,
cora,3,scheduled,0.8931860036832413,0.8944440031576778,0.8734646366506122,0.8823112780328953,9.317111253738403,196026.0,72.38774108886719,4.556467018065161e-06,0.5725945234298706,0.4432455897331238
cora,4,baseline,0.8766114180478821,0.8598533866949049,0.8726902962095565,0.863151485017392,13.404480218887329,398076.0,147.0,2.2021207459075207e-06,,
cora,4,scheduled,0.8729281767955801,0.8580333429170637,0.8642548846475309,0.859471733687882,9.875818252563477,206918.0,76.40989685058594,4.2187155143369845e-06,0.5689481496810913,0.4593658149242401
cora,5,baseline,0.8858195211786372,0.8753972719771592,0.880448836505112,0.8768812841942946,11.757468461990356,357456.0,132.0,2.478121842069058e-06,,
cora,5,scheduled,0.8931860036832413,0.8787333755130027,0.8728731305311183,0.8748683837880805,8.589789867401123,196026.0,72.38774108886719,4.556467018065161e-06,0.5583351850509644,0.5123085379600525
cora,6,baseline,0.8655616942909761,0.8686360610267541,0.8525303631247317,0.857985998509361,16.864543914794922,487440.0,180.0,1.7757297191264075e-06,,
cora,6,scheduled,0.8821362799263351,0.8794881204760162,0.8674726564992375,0.8724007718930556,12.158548355102539,272270.0,100.54283905029297,3.23993197901471e-06,0.5101513266563416,0.710016667842865
cora,7,baseline,0.8710865561694291,0.8642791038261421,0.8716892563190559,0.8669174566378274,13.613935947418213,430572.0,159.0,2.0230915065759714e-06,,
cora,7,scheduled,0.8747697974217311,0.8735129917933376,0.867293465561554,0.8693422709289857,11.334522008895874,255932.0,94.50959777832031,3.417977421431205e-06,0.5088721513748169,0.709175169467926
cora,8,baseline,0.8784530386740331,0.8644990411357804,0.8814236788765636,0.8710755736818397,9.674993515014648,333084.0,123.0,2.6373318402385978e-06,,
cora,8,scheduled,0.8821362799263351,0.8627911695773758,0.8769375345109144,0.8691479103543449,9.973316192626953,212364.0,78.42097473144531,4.153888040940721e-06,0.5789515376091003,0.4095401465892792
cora,9,baseline,0.8821362799263351,0.8711672784155179,0.8687576098243541,0.8678352693668341,11.376603603363037,349332.0,129.0,2.525208912800245e-06,,
cora,9,scheduled,0.8784530386740331,0.8687557237138738,0.8692913759743829,0.8672567538092242,9.935257911682129,206918.0,76.40989685058594,4.245416245440383e-06,0.555819571018219,0.5380200147628784
