group,seed,model,accuracy,precision,recall,f1,runtime,total_budget,avg_budget_per_node,scheduler_efficiency,med_mean,med_skew
cora,10,baseline,0.48250460405156537,0.4162722139903348,0.3540948266750119,0.2636689765012992,47.5842010974884,487440.0,180.0,9.89874864704508e-07,,
cora,10,scheduled,0.7108655616942909,0.6984027620444927,0.6269212975704042,0.6222669285256749,31.511441230773926,277716.0,102.55391693115234,2.5596852961093022e-06,0.6909790635108948,-0.5201458930969238
cora,11,baseline,0.4972375690607735,0.2463569337472372,0.33813968802732847,0.2587358264000638,47.8953914642334,487440.0,180.0,1.0201000514130425e-06,,
cora,11,scheduled,0.6556169429097606,0.741373969264551,0.5477836021656246,0.5064949221297592,26.415762186050415,228702.0,84.45420837402344,2.866686530549626e-06,0.7550607323646545,-0.7803235054016113
cora,12,baseline,0.4014732965009208,0.20649451436376376,0.2798427135630567,0.2028158938698099,36.465673208236694,373704.0,138.0,1.0743082667055231e-06,,
cora,12,scheduled,0.6464088397790055,0.5913005230911047,0.5527986102272769,0.4986908992329236,29.184486865997314,255932.0,94.50959777832031,2.525705420889164e-06,0.722882091999054,-0.5818037986755371
cora,13,baseline,0.572744014732965,0.3409231732357321,0.4552817353356437,0.3745335869615806,47.64959645271301,487440.0,180.0,1.1750041332942824e-06,,
cora,13,scheduled,0.7237569060773481,0.7269645877151005,0.6709636446143686,0.6877506188775645,36.38944387435913,326730.0,120.65361785888672,2.2151528971240722e-06,0.7138892412185669,-0.7753949165344238
cora,14,baseline,0.4843462246777164,0.4349679644653595,0.3650107637615731,0.2858066050404688,46.83826303482056,487440.0,180.0,9.936530130430748e-07,,
cora,14,scheduled,0.7329650092081031,0.7204392078194032,0.6815881652429361,0.6912871178694056,36.5754337310791,315838.0,116.63146209716797,2.320699248374493e-06,0.6875757575035095,-0.5772039890289307
cora,15,baseline,0.283609576427256,0.040515653775322284,0.14285714285714285,0.06312769010043041,19.97386384010315,203100.0,75.0,1.3964036259342983e-06,,
cora,15,scheduled,0.6519337016574586,0.7387567363178895,0.53630667414453,0.496680140710215,26.81822109222412,234148.0,86.46528625488281,2.7842804621754555e-06,0.7487810254096985,-0.8200089335441589
cora,16,baseline,0.4567219152854512,0.3119730194970686,0.3713774368807926,0.2949509971971685,47.949424028396606,487440.0,180.0,9.369807879645725e-07,,
cora,16,scheduled,0.6482504604051565,0.4667493107444832,0.5450597579057295,0.4999688015474118,28.750473737716675,250486.0,92.49851989746094,2.5879708263342323e-06,0.7936189770698547,-1.1637455224990845
cora,17,baseline,0.27255985267034993,0.03893712181004999,0.14285714285714285,0.06119495555096134,47.92129397392273,487440.0,180.0,5.591659541078901e-07,,
cora,17,scheduled,0.6850828729281768,0.7606987395020867,0.5775114135336928,0.5474949251026769,25.77690362930298,223256.0,82.44313049316406,3.0685978111592828e-06,0.7653163075447083,-0.8694189786911011
cora,18,baseline,0.5248618784530387,0.30209326104315776,0.37576457334526164,0.3123714881200481,46.88976430892944,487440.0,180.0,1.0767722764915449e-06,,
cora,18,scheduled,0.6593001841620626,0.558254771724963,0.5477921290114194,0.5272902030971292,33.9108304977417,288608.0,106.5760726928711,2.284414098576833e-06,0.7152891755104065,-0.5602185726165771
cora,19,baseline,0.5285451197053407,0.46250212516035305,0.4378200264538729,0.39300156031497063,47.274614334106445,487440.0,180.0,1.0843285731686785e-06,,
cora,19,scheduled,0.7034990791896869,0.7527042695981275,0.6276217143440505,0.6137335371931861,37.01638078689575,326730.0,120.65361785888672,2.153151162090065e-06,0.6786338686943054,-0.43647336959838867
