group,seed,model,accuracy,precision,recall,f1,runtime,total_budget,avg_budget_per_node,scheduler_efficiency,med_mean,med_skew
cora,30,baseline,0.8379373848987108,0.8148809656122145,0.8338920609792088,0.8215964358406941,15.556435823440552,487440.0,180.0,1.719057494047905e-06,,
cora,30,scheduled,0.8434622467771639,0.8258619804643655,0.821019658239736,0.8195181345027152,12.936319828033447,283162.0,104.56499481201172,2.9787268304969022e-06,0.6244967579841614,0.199555441737175
cora,31,baseline,0.6998158379373849,0.6582000281853257,0.6001475080252658,0.5870756552091867,15.89415454864502,487440.0,180.0,1.4356963686553933e-06,,
cora,31,scheduled,0.8876611418047882,0.8876465774779978,0.8737988349730237,0.8780587238578903,14.801676034927368,326730.0,120.65361785888672,2.716803298762857e-06,0.628088116645813,0.19429123401641846
cora,32,baseline,0.7624309392265194,0.6429795577913605,0.6802732155254615,0.6552543729974064,15.494471788406372,487440.0,180.0,1.5641534121666654e-06,,
cora,32,scheduled,0.8434622467771639,0.8307800268073366,0.8229533060426528,0.8224138421034131,11.178974390029907,239594.0,88.47636413574219,3.5203813400050245e-06,0.6587942242622375,0.10308916866779327
cora,33,baseline,0.8066298342541437,0.7824302965761848,0.7960428794184652,0.7818013812107403,14.342658758163452,487440.0,180.0,1.6548289722922692e-06,,
cora,33,scheduled,0.852670349907919,0.8509931445248103,0.8473195529929141,0.8475719607898812,13.757428407669067,326730.0,120.65361785888672,2.6097093927950263e-06,0.5806629657745361,0.36645227670669556
cora,34,baseline,0.8360957642725598,0.8276392974855273,0.8046629432350397,0.8138713052393037,15.010351419448853,487440.0,180.0,1.7152793457093383e-06,,
cora,34,scheduled,0.8729281767955801,0.8578676721009327,0.8536749753817675,0.8545163559174469,13.82418704032898,326730.0,120.65361785888672,2.6717111278290335e-06,0.6218276023864746,0.21497686207294464
cora,35,baseline,0.8453038674033149,0.8391601203290955,0.8357887724977935,0.8337779004286572,14.4127938747406,487440.0,180.0,1.7341700874021724e-06,,
cora,35,scheduled,0.856353591160221,0.8406702226316307,0.8535280307674507,0.8449726646199477,13.122045993804932,288608.0,106.5760726928711,2.9671859101626465e-06,0.6244730949401855,0.21655751764774323
cora,36,baseline,0.7845303867403315,0.8039099391655756,0.7080025957636972,0.7185576439959084,15.348844289779663,487440.0,180.0,1.6094911922294672e-06,,
cora,36,scheduled,0.8305709023941068,0.848990886441611,0.7845920888616768,0.8089948123025016,14.402796745300293,315838.0,116.63146209716797,2.6297370879821516e-06,0.6355228424072266,0.15921810269355774
cora,37,baseline,0.7863720073664825,0.7462185723441113,0.7245596254483322,0.7097597890869792,14.80029821395874,487440.0,180.0,1.613269340568034e-06,,
cora,37,scheduled,0.848987108655617,0.8598390317204265,0.835131837470503,0.8452651679498884,12.204320669174194,283162.0,104.56499481201172,2.9982381416136946e-06,0.6446419954299927,0.1170603558421135
cora,38,baseline,0.7955801104972375,0.6960097189841576,0.7241108285045431,0.7043002400972559,15.526834726333618,487440.0,180.0,1.632160082260868e-06,,
cora,38,scheduled,0.860036832412523,0.8593860299999617,0.8566199188633601,0.8556320062328859,14.732316970825195,326730.0,120.65361785888672,2.632255478261938e-06,0.5932258367538452,0.3295539617538452
cora,39,baseline,0.7311233885819521,0.6444758459964779,0.6598088867500224,0.6365809733735147,14.605632305145264,487440.0,180.0,1.4999248904110294e-06,,
cora,39,scheduled,0.8305709023941068,0.8314691936237504,0.8209707303973209,0.8222899652403075,13.9618501663208,326730.0,120.65361785888672,2.5420711363942914e-06,0.5805932283401489,0.37615737318992615
