group,seed,model,accuracy,precision,recall,f1,runtime,total_budget,avg_budget_per_node,scheduler_efficiency,med_mean,med_skew
citeseer,30,baseline,0.6395173453996983,0.6929534087536823,0.596268164255635,0.5677941779556496,39.44733548164368,566352.0,171.0,1.129187052221407e-06,,
citeseer,30,scheduled,0.7104072398190046,0.6908850492740933,0.6595180139713828,0.6481520363902723,20.618423223495483,199590.0,60.26268005371094,3.5593328313993914e-06,0.7212255001068115,-0.22583018243312836
citeseer,31,baseline,0.7104072398190046,0.6419894539903198,0.6386476653880212,0.6257523589557193,41.34070181846619,596160.0,180.0,1.191638553104879e-06,,
citeseer,31,scheduled,0.7330316742081447,0.6964872727916207,0.6794801129245158,0.6825581462718114,28.35079002380371,272784.0,82.36231994628906,2.687223862866388e-06,0.6589522957801819,0.03307892382144928
citeseer,32,baseline,0.693815987933635,0.5935265707577784,0.6419263410162411,0.6084392227809915,40.8207106590271,596160.0,180.0,1.163808353350837e-06,,
citeseer,32,scheduled,0.7254901960784313,0.6142634433488877,0.6704049200275616,0.6377008406841523,24.405588150024414,239514.0,72.31703186035156,3.0290095613552083e-06,0.6864561438560486,-0.07939105480909348
citeseer,33,baseline,0.5822021116138764,0.5346844538340393,0.5471152679935009,0.5059333113716723,30.510355710983276,437184.0,132.0,1.331709558478527e-06,,
citeseer,33,scheduled,0.7073906485671192,0.7046956605166729,0.6710693365542504,0.6583401582481455,30.235811948776245,299400.0,90.39855194091797,2.362694216991046e-06,0.6866294145584106,-0.056029342114925385
citeseer,34,baseline,0.6606334841628959,0.5513827624307162,0.5968195566103969,0.5674563255305142,34.57485365867615,506736.0,153.0,1.3037034751091217e-06,,
citeseer,34,scheduled,0.693815987933635,0.6548805786515267,0.6459952560295149,0.6379871330775365,23.96204710006714,232860.0,70.30796813964844,2.979541303502684e-06,0.6837606430053711,-0.16169582307338715
citeseer,35,baseline,0.7104072398190046,0.6640474533786818,0.6463766278022199,0.6350307915205176,41.12707042694092,596160.0,180.0,1.191638553104879e-06,,
citeseer,35,scheduled,0.7058823529411765,0.5919805309539933,0.6379418720803898,0.6128227087247989,27.73637366294861,272784.0,82.36231994628906,2.587697053130596e-06,0.730516791343689,-0.15020620822906494
citeseer,36,baseline,0.6742081447963801,0.7481476287118444,0.6207186775203686,0.6111250623921979,42.0413498878479,596160.0,180.0,1.1309181172778787e-06,,
citeseer,36,scheduled,0.7586726998491704,0.7104302682957343,0.7016274510641901,0.7013610176247737,42.135467767715454,286092.0,86.38043212890625,2.651848705483447e-06,0.7504064440727234,-0.20418080687522888
citeseer,37,baseline,0.7073906485671192,0.5912148466982894,0.6411449910694511,0.6140595221414725,41.16129446029663,596160.0,180.0,1.186578516785962e-06,,
citeseer,37,scheduled,0.7149321266968326,0.6873590468409904,0.6587198552029543,0.6496510187544877,26.539615392684937,259476.0,78.34420013427734,2.7552919217840284e-06,0.7567829489707947,-0.24069248139858246
citeseer,38,baseline,0.7496229260935143,0.7314049577474014,0.6821916879650782,0.6857244405036885,41.52274703979492,596160.0,180.0,1.2574190252507956e-06,,
citeseer,38,scheduled,0.746606334841629,0.7157441496571643,0.663028491520096,0.6574889477032878,30.966062784194946,306054.0,92.40760803222656,2.4394594902913504e-06,0.6984736919403076,-0.042334817349910736
citeseer,39,baseline,0.6742081447963801,0.6536536232673451,0.6178948686180196,0.5932523254176981,41.04206442832947,596160.0,180.0,1.1309181172778787e-06,,
citeseer,39,scheduled,0.7285067873303167,0.6951097171050157,0.690220560921709,0.6873188736028076,31.8783540725708,312708.0,94.41666412353516,2.329671090379257e-06,0.6524848341941833,0.08851072192192078
