,,accuracy,accuracy,accuracy,accuracy,accuracy,precision,precision,precision,precision,precision,recall,recall,recall,recall,recall,f1,f1,f1,f1,f1,runtime,runtime,runtime,runtime,runtime,total_budget,total_budget,total_budget,total_budget,total_budget,avg_budget_per_node,avg_budget_per_node,avg_budget_per_node,avg_budget_per_node,avg_budget_per_node,scheduler_efficiency,scheduler_efficiency,scheduler_efficiency,scheduler_efficiency,scheduler_efficiency
,,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median,mean,std,min,max,median
dataset,model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citeseer,baseline,0.7621719457013575,0.016794121210178627,0.7300150829562594,0.799396681749623,0.7616892911010558,0.7330265234489209,0.037475844115170846,0.6235290748287506,0.7975485809553077,0.7379190852283881,0.7078256386731119,0.018592287720451385,0.6675897867414976,0.7464919352757566,0.7094224488052545,0.7048059673422281,0.02550671750543703,0.6466700044031576,0.7544512877146006,0.7099491401989906,2.9441937589645386,0.4524102172203811,2.192192554473877,4.159342288970947,2.8837777376174927,349151.04,18289.15950687059,317952.0,397440.0,347760.0,105.42,5.522089223088949,96.0,120.0,105.0,2.1892390403163116e-06,1.3046021072089853e-07,1.8367931837667557e-06,2.4104173010112196e-06,2.208645614679526e-06
citeseer,scheduled,0.7267571644042232,0.014163366493858283,0.693815987933635,0.7526395173453997,0.7262443438914027,0.6969431350471095,0.017746463099941736,0.6569227942907188,0.7341535591549272,0.6964003440455282,0.6946595609969597,0.016447185756022106,0.6546253136813901,0.7220512353681489,0.6945071331431801,0.6943938401632798,0.016856776175041728,0.6554397666657422,0.7219629215902029,0.6947429328453534,3.1378254652023316,0.4163740747520623,2.562878131866455,3.9685301780700684,3.0327528715133667,399210.0,0.0,399210.0,399210.0,399210.0,120.534423828125,0.0,120.534423828125,120.534423828125,120.534423828125,1.8204883755522738e-06,3.547848624497952e-08,1.7379724654533577e-06,1.8853223049157078e-06,1.819203787208243e-06
cora,baseline,0.8810681399631676,0.013296210447766552,0.858195211786372,0.9116022099447514,0.8802946593001841,0.8731190059359031,0.015537474730087769,0.8362447150166993,0.9035843200600058,0.8746571354374748,0.8714967200062935,0.015860800988761255,0.8317356300414277,0.9055490077145755,0.872864880693284,0.8710715327550269,0.01527101479905836,0.8377552501884676,0.8976630336145773,0.8705458500734418,2.2957607221603396,0.4096779972834478,1.570295810699463,3.2571890354156494,2.1701260805130005,437233.68,37774.41606590366,349332.0,487440.0,438696.0,161.46,13.949193525075207,129.0,180.0,162.0,2.0303332445687608e-06,1.8368987487233297e-07,1.7757297191264075e-06,2.5515680872553625e-06,2.0210717417408886e-06
cora,scheduled,0.8660405156537753,0.012967949403011238,0.8379373848987108,0.8950276243093923,0.8674033149171271,0.8569765748931145,0.01571791293770613,0.823978741886539,0.8889789156196773,0.8567313666449661,0.8560877753442966,0.014715093472234202,0.829965093332671,0.8799290565171664,0.8580744769835225,0.8551615052746054,0.014551029784047933,0.8282737853660294,0.8794438395409226,0.855541763821617,1.4951249313354493,0.25656123406097814,1.1788485050201416,2.1571521759033203,1.4672826528549194,326730.0,0.0,326730.0,326730.0,326730.0,120.65361785888672,0.0,120.65361785888672,120.65361785888672,120.65361785888672,2.650630537917471e-06,3.969010927374662e-08,2.564617221861203e-06,2.7393493842297685e-06,2.6548015637288497e-06
