group,seed,model,accuracy,precision,recall,f1,runtime,total_budget,avg_budget_per_node,scheduler_efficiency,med_mean,med_skew
citeseer,10,baseline,0.746606334841629,0.7965105606397729,0.6894808319292851,0.6838243152629063,4.148677349090576,387504.0,117.0,1.9267061368182753e-06,,
citeseer,10,scheduled,0.7601809954751131,0.7627431667415348,0.7186030933787334,0.7234259263034338,3.151819944381714,206244.0,62.2717399597168,3.6858332629075904e-06,0.5997388958930969,0.08564646542072296
citeseer,11,baseline,0.7782805429864253,0.7465177973872481,0.724281596928856,0.7249859760426801,4.479496717453003,427248.0,129.0,1.8216130748100058e-06,,
citeseer,11,scheduled,0.779788838612368,0.7467331451186926,0.7180796385958907,0.7180232052677766,2.685856819152832,192936.0,58.253623962402344,4.041696928579259e-06,0.6264848709106445,-0.024005407467484474
citeseer,12,baseline,0.7541478129713424,0.7253944968185421,0.6975456862523922,0.7003591786477635,4.257150888442993,377568.0,114.0,1.9973827574671117e-06,,
citeseer,12,scheduled,0.7662141779788839,0.7369348129815768,0.7138906130124504,0.7159397450095124,3.064094305038452,219552.0,66.28985595703125,3.4898984203235857e-06,0.5862180590629578,0.10983287543058395
citeseer,13,baseline,0.7435897435897436,0.7132512119916052,0.6901202597422506,0.6857037108680463,5.021391868591309,387504.0,117.0,1.9189214655584037e-06,,
citeseer,13,scheduled,0.7450980392156863,0.7127186154724817,0.7077592300034011,0.7067221527510256,2.9654080867767334,212898.0,64.28079986572266,3.499788815374904e-06,0.5857977867126465,0.14732412993907928
citeseer,14,baseline,0.7330316742081447,0.7761389138324123,0.6681431901107667,0.6407871950694211,4.537106990814209,367632.0,111.0,1.993927825129871e-06,,
citeseer,14,scheduled,0.7737556561085973,0.7675358699143057,0.7312896602095975,0.7372123884609167,3.2157270908355713,199590.0,60.26268005371094,3.876725567957299e-06,0.6292973160743713,-0.037527114152908325
citeseer,15,baseline,0.779788838612368,0.7750308083852389,0.7193583842305364,0.7254582159095643,3.90352725982666,377568.0,114.0,2.0652937712209933e-06,,
citeseer,15,scheduled,0.7722473604826546,0.7457642982630489,0.7215209258921194,0.7271401215388216,4.1229681968688965,219552.0,66.28985595703125,3.517377935444244e-06,0.6057456135749817,0.05131338909268379
citeseer,16,baseline,0.7375565610859729,0.7793416237472993,0.6638179679833974,0.6577253083516648,4.184254169464111,407376.0,123.0,1.810505678012384e-06,,
citeseer,16,scheduled,0.7647058823529411,0.726684142638114,0.7122387962987436,0.7146175666034508,3.312498092651367,226206.0,68.29891204833984,3.3805729395017866e-06,0.5778775811195374,0.16171178221702576
citeseer,17,baseline,0.7435897435897436,0.7874866692147836,0.6902204991639126,0.6599678333588254,3.7037527561187744,357696.0,108.0,2.0788315876882704e-06,,
citeseer,17,scheduled,0.7631975867269984,0.7677134391957736,0.7244766387773091,0.725215486349761,2.667768955230713,192936.0,58.253623962402344,3.95570337690736e-06,0.6002625823020935,0.10490217804908752
citeseer,18,baseline,0.7390648567119156,0.7039914483140537,0.6959594963717691,0.6963942178785691,4.237262010574341,387504.0,117.0,1.907244458668596e-06,,
citeseer,18,scheduled,0.7435897435897436,0.7171300365439172,0.7103451446805576,0.7116073284838841,3.3384249210357666,239514.0,72.31703186035156,3.1045773674597043e-06,0.5763810873031616,0.1546517163515091
citeseer,19,baseline,0.746606334841629,0.7354152594844084,0.6830804928929841,0.6604670517548292,4.713354825973511,367632.0,111.0,2.030852414484128e-06,,
citeseer,19,scheduled,0.7631975867269984,0.7360261217856086,0.7228147616758491,0.7236926139386674,2.8587067127227783,212898.0,64.28079986572266,3.58480392829899e-06,0.5939112901687622,0.10614652931690216
