group,seed,model,accuracy,precision,recall,f1,runtime,total_budget,avg_budget_per_node,scheduler_efficiency,med_mean,med_skew
cora,30,baseline,0.8674033149171271,0.8462498332593225,0.8736269121384892,0.8580145433076057,3.443290948867798,487440.0,180.0,1.7795078674649742e-06,,
cora,30,scheduled,0.860036832412523,0.8389208078970086,0.8580584400470629,0.8462766063780016,2.824911117553711,326730.0,120.65361785888672,2.632255478261938e-06,0.48514196276664734,0.5511026978492737
cora,31,baseline,0.8858195211786372,0.8796154566769159,0.8736833185209164,0.8759589963338374,4.08005166053772,487440.0,180.0,1.8172893508506424e-06,,
cora,31,scheduled,0.8858195211786372,0.8792855534466641,0.8806111749735265,0.8787781491774068,2.8784987926483154,326730.0,120.65361785888672,2.711166777396129e-06,0.5083440542221069,0.43975767493247986
cora,32,baseline,0.8858195211786372,0.8769553334112856,0.8792550534633884,0.877235313384139,3.5039265155792236,487440.0,180.0,1.8172893508506424e-06,,
cora,32,scheduled,0.8766114180478821,0.8600045820685918,0.8764592922640382,0.8645277981908206,3.864989757537842,326730.0,120.65361785888672,2.682984170562489e-06,0.5027437210083008,0.4646040201187134
cora,33,baseline,0.8637200736648251,0.8577133033654774,0.8631095671310074,0.8598588541248706,3.5302138328552246,487440.0,180.0,1.7719515707878406e-06,,
cora,33,scheduled,0.858195211786372,0.8639505213464588,0.859859423146361,0.8610304234308886,2.3474438190460205,255932.0,94.50959777832031,3.3532157439725086e-06,0.5297287106513977,0.324268102645874
cora,34,baseline,0.8729281767955801,0.8724825080679276,0.8494501029479835,0.8568177966353517,4.649892807006836,487440.0,180.0,1.7908423124806747e-06,,
cora,34,scheduled,0.8895027624309392,0.8780107459546496,0.8781368124176318,0.8766384792564367,2.7092275619506836,294054.0,108.58715057373047,3.024963994473597e-06,0.524296224117279,0.37675222754478455
cora,35,baseline,0.8858195211786372,0.8711753766530528,0.8879603351577382,0.8781582181729076,3.5423777103424072,487440.0,180.0,1.8172893508506424e-06,,
cora,35,scheduled,0.8729281767955801,0.8657404963940534,0.877551423931271,0.8699215121526179,2.9796483516693115,326730.0,120.65361785888672,2.6717111278290335e-06,0.5048621296882629,0.41914087533950806
cora,36,baseline,0.860036832412523,0.8636441295910267,0.8362532703131302,0.8481431822226224,3.822476387023926,487440.0,180.0,1.764395274110707e-06,,
cora,36,scheduled,0.861878453038674,0.8566877596113475,0.8318563482972382,0.8425778425870404,2.5022361278533936,288608.0,106.5760726928711,2.9863290450669214e-06,0.5070019960403442,0.4150729775428772
cora,37,baseline,0.8766114180478821,0.8742641049466365,0.8691132249089591,0.8709120809310835,3.458871364593506,487440.0,180.0,1.7983986091578083e-06,,
cora,37,scheduled,0.8710865561694291,0.8731624785167348,0.8576077570304396,0.8640826472505357,3.3405826091766357,277716.0,102.55391693115234,3.1366091840924867e-06,0.5227778553962708,0.35994860529899597
cora,38,baseline,0.858195211786372,0.8560643875887312,0.8576437776822499,0.8551311484518985,3.5498809814453125,487440.0,180.0,1.7606171257721403e-06,,
cora,38,scheduled,0.856353591160221,0.8536800645921018,0.8499570492501799,0.8502793244566867,2.8942043781280518,326730.0,120.65361785888672,2.6209824355284824e-06,0.49327537417411804,0.4476369023323059
cora,39,baseline,0.852670349907919,0.8596447020836628,0.8397300458092903,0.8479779570830954,4.049997806549072,446820.0,165.0,1.9083083790070253e-06,,
cora,39,scheduled,0.852670349907919,0.8569102222828932,0.8422517840970742,0.8483831880829636,3.364004135131836,326730.0,120.65361785888672,2.6097093927950263e-06,0.5130125880241394,0.36394116282463074
