group,seed,model,accuracy,precision,recall,f1,runtime,total_budget,avg_budget_per_node,scheduler_efficiency,med_mean,med_skew
cora,0,baseline,0.8674033149171271,0.8771665275644418,0.8590783281007203,0.8668000439933757,3.521216869354248,487440.0,180.0,1.7795078674649742e-06,,
cora,0,scheduled,0.8802946593001841,0.8833658405086976,0.8745813459293512,0.8780110663641443,3.9304215908050537,326730.0,120.65361785888672,2.694257213295945e-06,0.48292094469070435,0.5340360403060913
cora,1,baseline,0.8766114180478821,0.8673750475743953,0.8548572725184223,0.8593379949592286,7.308394193649292,487440.0,180.0,1.7983986091578083e-06,,
cora,1,scheduled,0.8729281767955801,0.858268490885302,0.8486775250494762,0.8521842211321518,7.476893186569214,239594.0,88.47636413574219,3.643364094241008e-06,0.5508531332015991,0.2729707956314087
cora,2,baseline,0.8858195211786372,0.8767980041171263,0.8839019629161323,0.8794813657001718,7.327874422073364,438696.0,162.0,2.019210389834047e-06,,
cora,2,scheduled,0.8839779005524862,0.8740325952819059,0.8794618561943232,0.8760925322861061,3.7954962253570557,250486.0,92.49851989746094,3.5290511268194076e-06,0.5184738636016846,0.3847886323928833
cora,3,baseline,0.8858195211786372,0.8962805115189324,0.8721991276088764,0.8821161769224718,3.264333486557007,454944.0,168.0,1.9470957330542597e-06,,
cora,3,scheduled,0.8987108655616943,0.9047393071933489,0.8894703729298205,0.8964297481063007,2.3254518508911133,266824.0,98.5317611694336,3.3681785205292417e-06,0.5557989478111267,0.22916249930858612
cora,4,baseline,0.8747697974217311,0.8635685238281924,0.8663830646866696,0.8622203991777082,4.299067974090576,487440.0,180.0,1.7946204608192416e-06,,
cora,4,scheduled,0.8692449355432781,0.8502191695791607,0.8594589872794771,0.8531935405960496,3.1912691593170166,326730.0,120.65361785888672,2.6604380850955775e-06,0.5085113644599915,0.41439539194107056
cora,5,baseline,0.8674033149171271,0.8551921665453255,0.8619190676679873,0.857351798943271,3.514739990234375,487440.0,180.0,1.7795078674649742e-06,,
cora,5,scheduled,0.8802946593001841,0.8736124228494456,0.8689628818301856,0.8704963041058578,2.7134432792663574,304946.0,112.60930633544922,2.88672308966238e-06,0.48955339193344116,0.4787287712097168
cora,6,baseline,0.8637200736648251,0.8730824615700427,0.8531737571496022,0.8612050724522964,4.225207090377808,487440.0,180.0,1.7719515707878406e-06,,
cora,6,scheduled,0.858195211786372,0.8626940780265019,0.8477891016390166,0.8525442962383869,2.9126739501953125,326730.0,120.65361785888672,2.62661895689521e-06,0.5082646012306213,0.41483476758003235
cora,7,baseline,0.8802946593001841,0.8718649445360568,0.8737484287681053,0.872161592563466,3.421992301940918,471192.0,174.0,1.8682292129326987e-06,,
cora,7,scheduled,0.8747697974217311,0.8706503076250974,0.8694374360505387,0.8694788844160515,3.828178644180298,326730.0,120.65361785888672,2.6773476491957613e-06,0.4786096513271332,0.5493688583374023
cora,8,baseline,0.8821362799263351,0.8796108604158139,0.8853034444482304,0.8811267585297563,3.3987386226654053,487440.0,180.0,1.8097330541735088e-06,,
cora,8,scheduled,0.8747697974217311,0.8614265857258062,0.8704024900334264,0.8644985357031985,2.795497179031372,326730.0,120.65361785888672,2.6773476491957613e-06,0.4895631670951843,0.4779542088508606
cora,9,baseline,0.9005524861878453,0.8951518467976812,0.8947966284673173,0.8943431737944332,4.1541526317596436,487440.0,180.0,1.8475145375591773e-06,,
cora,9,scheduled,0.8766114180478821,0.8715029016498491,0.8687126798365077,0.8687940500319675,2.996276617050171,321284.0,118.64253997802734,2.728462724716706e-06,0.48532453179359436,0.5535751581192017
cora,10,baseline,0.9023941068139963,0.8939236525947364,0.8958553579577057,0.8939898243875429,3.3540003299713135,487440.0,180.0,1.851292685897744e-06,,
